vehicle,euroname,euroclass,technology,proportion,sourceCell,userCell,poltype,year,area
Motorcycle - 4-stroke - >750-cc,7Euro 4,4,Standard,0.30285375005590404,I211,K211,PM,2019,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 5,5,Standard,0.0,I212,K212,PM,2019,England (not London)
Hybrid Buses - Single Decker,5Euro IV,4,Standard,0.0,I325,K325,PM,2019,England (not London)
Hybrid Buses - Single Decker,6Euro V_EGR,5,EGR,0.20167016894705225,I326,K326,PM,2019,England (not London)
Hybrid Buses - Single Decker,7Euro V_SCR,5,SCR,0.6050105068411568,I327,K327,PM,2019,England (not London)
Hybrid Buses - Single Decker,8Euro VI,6,Standard,0.19331932421179093,I328,K328,PM,2019,England (not London)
Hybrid Buses - Double Decker,5Euro IV,4,Standard,0.0,I329,K329,PM,2019,England (not London)
Hybrid Buses - Double Decker,6Euro V_EGR,5,EGR,0.20167016894705225,I330,K330,PM,2019,England (not London)
Hybrid Buses - Double Decker,7Euro V_SCR,5,SCR,0.6050105068411568,I331,K331,PM,2019,England (not London)
Hybrid Buses - Double Decker,8Euro VI,6,Standard,0.19331932421179093,I332,K332,PM,2019,England (not London)
Hybrid Buses - Articulated,5Euro IV,4,Standard,0.0,I333,K333,PM,2019,England (not London)
Hybrid Buses - Articulated,6Euro V_EGR,5,EGR,0.20167016894705225,I334,K334,PM,2019,England (not London)
Hybrid Buses - Articulated,7Euro V_SCR,5,SCR,0.6050105068411568,I335,K335,PM,2019,England (not London)
Hybrid Buses - Articulated,8Euro VI,6,Standard,0.19331932421179093,I336,K336,PM,2019,England (not London)
Petrol Car,1Pre-Euro 1,0,Standard,0.0,B69,D69,NOx,2020,England (not London)
Petrol Car,2Euro 1,1,Standard,0.0,B70,D70,NOx,2020,England (not London)
Petrol Car,3Euro 2,2,Standard,0.0011071403775551462,B71,D71,NOx,2020,England (not London)
Petrol Car,4Euro 3,3,Standard,0.028214287925747466,B72,D72,NOx,2020,England (not London)
Petrol Car,5Euro 4,4,Standard,0.11758254707979464,B73,D73,NOx,2020,England (not London)
Petrol Car,6Euro 5,5,Standard,0.2517835201645509,B74,D74,NOx,2020,England (not London)
Petrol Car,7Euro 6,6,Standard,0.14730441320208879,B75,D75,NOx,2020,England (not London)
Petrol Car,7Euro 6c,6,c,0.45400809125026287,B76,D76,NOx,2020,England (not London)
Diesel Car,1Pre-Euro 1,0,Standard,0.0,B79,D79,NOx,2020,England (not London)
Diesel Car,2Euro 1,1,Standard,0.0,B80,D80,NOx,2020,England (not London)
Diesel Car,3Euro 2,2,Standard,0.00020561189048667224,B81,D81,NOx,2020,England (not London)
Diesel Car,4Euro 3,3,Standard,0.014861502155571278,B82,D82,NOx,2020,England (not London)
Diesel Car,5Euro 4,4,Standard,0.09697116264921084,B83,D83,NOx,2020,England (not London)
Diesel Car,6Euro 5,5,Standard,0.2906721560776864,B84,D84,NOx,2020,England (not London)
Diesel Car,7Euro 6,6,Standard,0.16320775228500492,B85,D85,NOx,2020,England (not London)
Diesel Car,7Euro 6c,6,c,0.32553144629428904,B86,D86,NOx,2020,England (not London)
Diesel Car,7Euro 6d,6,d,0.10855036864775076,B87,D87,NOx,2020,England (not London)
Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B91,D91,NOx,2020,England (not London)
Petrol LGV,2Euro 1,1,Standard,0.0,B92,D92,NOx,2020,England (not London)
Petrol LGV,3Euro 2,2,Standard,0.006680776510699152,B93,D93,NOx,2020,England (not London)
Petrol LGV,4Euro 3,3,Standard,0.04180578702321196,B94,D94,NOx,2020,England (not London)
Petrol LGV,5Euro 4,4,Standard,0.11726570029752954,B95,D95,NOx,2020,England (not London)
Petrol LGV,6Euro 5,5,Standard,0.259871032677974,B96,D96,NOx,2020,England (not London)
Petrol LGV,7Euro 6,6,Standard,0.19550378979687644,B97,D97,NOx,2020,England (not London)
Petrol LGV,7Euro 6c,6,c,0.3788729136937087,B98,D98,NOx,2020,England (not London)
Diesel LGV,1Pre-Euro 1,0,Standard,0.0,B101,D101,NOx,2020,England (not London)
Diesel LGV,2Euro 1,1,Standard,0.0,B102,D102,NOx,2020,England (not London)
Diesel LGV,3Euro 2,2,Standard,0.0020685389468960225,B103,D103,NOx,2020,England (not London)
Diesel LGV,4Euro 3,3,Standard,0.01589566682428802,B104,D104,NOx,2020,England (not London)
Diesel LGV,5Euro 4,4,Standard,0.09423392112917256,B105,D105,NOx,2020,England (not London)
Diesel LGV,6Euro 5,5,Standard,0.2520629207584792,B106,D106,NOx,2020,England (not London)
Diesel LGV,7Euro 6,6,Standard,0.16244250989762699,B107,D107,NOx,2020,England (not London)
Diesel LGV,7Euro 6c,6,c,0.47329644244353747,B108,D108,NOx,2020,England (not London)
Diesel LGV,7Euro 6d,6,d,0.0,B109,D109,NOx,2020,England (not London)
Rigid HGV,1Pre-Euro I,0,Standard,0.0,B114,D114,NOx,2020,England (not London)
Rigid HGV,2Euro I,1,Standard,0.0,B115,D115,NOx,2020,England (not London)
Rigid HGV,3Euro II,2,Standard,0.002883986970052727,B116,D116,NOx,2020,England (not London)
Rigid HGV,4Euro III,3,Standard,0.031194432719685375,B117,D117,NOx,2020,England (not London)
Rigid HGV,5Euro IV,4,Standard,0.033522101737038415,B118,D118,NOx,2020,England (not London)
Rigid HGV,6Euro V_EGR,5,EGR,0.03960702061569743,B119,D119,NOx,2020,England (not London)
Rigid HGV,7Euro V_SCR,5,SCR,0.11882106184709229,B120,D120,NOx,2020,England (not London)
Rigid HGV,8Euro VI,6,Standard,0.7739713961104338,B121,D121,NOx,2020,England (not London)
Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B122,D122,NOx,2020,England (not London)
Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B123,D123,NOx,2020,England (not London)
Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B124,D124,NOx,2020,England (not London)
Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B125,D125,NOx,2020,England (not London)
Artic HGV,1Pre-Euro I,0,Standard,0.0,B130,D130,NOx,2020,England (not London)
Artic HGV,2Euro I,1,Standard,0.0,B131,D131,NOx,2020,England (not London)
Artic HGV,3Euro II,2,Standard,0.0001711515204593194,B132,D132,NOx,2020,England (not London)
Artic HGV,4Euro III,3,Standard,0.0039541869022568545,B133,D133,NOx,2020,England (not London)
Artic HGV,5Euro IV,4,Standard,0.006127992399963707,B134,D134,NOx,2020,England (not London)
Artic HGV,6Euro V_EGR,5,EGR,0.02128392482107184,B135,D135,NOx,2020,England (not London)
Artic HGV,7Euro V_SCR,5,SCR,0.06385177446321552,B136,D136,NOx,2020,England (not London)
Artic HGV,8Euro VI,6,Standard,0.9046109698930327,B137,D137,NOx,2020,England (not London)
Artic HGV,9Euro II SCRRF,2,SCR,0.0,B138,D138,NOx,2020,England (not London)
Artic HGV,10Euro III SCRRF,3,SCR,0.0,B139,D139,NOx,2020,England (not London)
Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B140,D140,NOx,2020,England (not London)
Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B141,D141,NOx,2020,England (not London)
Buses,1Pre-Euro I,0,Standard,0.0,B146,D146,NOx,2020,England (not London)
Buses,2Euro I,1,Standard,0.0,B147,D147,NOx,2020,England (not London)
Buses,3Euro II,2,Standard,0.008792561074475272,B148,D148,NOx,2020,England (not London)
Buses,4Euro III,3,Standard,0.06314962651260864,B149,D149,NOx,2020,England (not London)
Buses,5Euro IV,4,Standard,0.04844085908927065,B150,D150,NOx,2020,England (not London)
Buses,6Euro V_EGR,5,EGR,0.05484019945712767,B151,D151,NOx,2020,England (not London)
Buses,7Euro V_SCR,5,SCR,0.164520598371383,B152,D152,NOx,2020,England (not London)
Buses,8Euro VI,6,Standard,0.6602561554951348,B153,D153,NOx,2020,England (not London)
Buses,9Euro II SCRRF,2,SCR,0.0,B154,D154,NOx,2020,England (not London)
Buses,10Euro III SCRRF,3,SCR,0.0,B155,D155,NOx,2020,England (not London)
Buses,11Euro IV SCRRF,4,SCR,0.0,B156,D156,NOx,2020,England (not London)
Buses,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B157,D157,NOx,2020,England (not London)
Coaches,1Pre-Euro I,0,Standard,0.0,B161,D161,NOx,2020,England (not London)
Coaches,2Euro I,1,Standard,0.0,B162,D162,NOx,2020,England (not London)
Coaches,3Euro II,2,Standard,0.008792561074475272,B163,D163,NOx,2020,England (not London)
Coaches,4Euro III,3,Standard,0.06314962651260864,B164,D164,NOx,2020,England (not London)
Coaches,5Euro IV,4,Standard,0.04844085908927065,B165,D165,NOx,2020,England (not London)
Coaches,6Euro V_EGR,5,EGR,0.05484019945712767,B166,D166,NOx,2020,England (not London)
Coaches,7Euro V_SCR,5,SCR,0.164520598371383,B167,D167,NOx,2020,England (not London)
Coaches,8Euro VI,6,Standard,0.6602561554951348,B168,D168,NOx,2020,England (not London)
Coaches,9Euro II SCRRF,2,SCR,0.0,B169,D169,NOx,2020,England (not London)
Coaches,10Euro III SCRRF,3,SCR,0.0,B170,D170,NOx,2020,England (not London)
Coaches,11Euro IV SCRRF,4,SCR,0.0,B171,D171,NOx,2020,England (not London)
Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B172,D172,NOx,2020,England (not London)
Full Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B218,D218,NOx,2020,England (not London)
Full Hybrid Petrol Car,4Euro 3,3,Standard,0.000637795275713186,B219,D219,NOx,2020,England (not London)
Full Hybrid Petrol Car,5Euro 4,4,Standard,0.02625427048871952,B220,D220,NOx,2020,England (not London)
Full Hybrid Petrol Car,6Euro 5,5,Standard,0.11178081043276548,B221,D221,NOx,2020,England (not London)
Full Hybrid Petrol Car,7Euro 6,6,Standard,0.12581467906699356,B222,D222,NOx,2020,England (not London)
Full Hybrid Petrol Car,7Euro 6c,6,c,0.7355124447358082,B223,D223,NOx,2020,England (not London)
Plugin Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B226,D226,NOx,2020,England (not London)
Plugin Hybrid Petrol Car,6Euro 5,5,Standard,0.12789829808560144,B227,D227,NOx,2020,England (not London)
Plugin Hybrid Petrol Car,7Euro 6,6,Standard,0.20095502683961688,B228,D228,NOx,2020,England (not London)
Plugin Hybrid Petrol Car,7Euro 6c,6,c,0.6711466750747818,B229,D229,NOx,2020,England (not London)
Full Diesel Hybrid Car,6Euro 5,5,Standard,0.02164864999032041,B231,D231,NOx,2020,England (not London)
Full Diesel Hybrid Car,7Euro 6,6,Standard,0.06070756517378534,B232,D232,NOx,2020,England (not London)
Full Diesel Hybrid Car,7Euro 6c,6,c,0.4920871255897,B233,D233,NOx,2020,England (not London)
Full Diesel Hybrid Car,7Euro 6d,6,d,0.42555665924619424,B234,D234,NOx,2020,England (not London)
E85 Bioethanol Car,1Pre-Euro 1,0,Standard,0.0,B242,D242,NOx,2020,England (not London)
E85 Bioethanol Car,2Euro 1,1,Standard,0.0,B243,D243,NOx,2020,England (not London)
E85 Bioethanol Car,3Euro 2,2,Standard,0.0011071403775551462,B244,D244,NOx,2020,England (not London)
E85 Bioethanol Car,4Euro 3,3,Standard,0.028214287925747466,B245,D245,NOx,2020,England (not London)
E85 Bioethanol Car,5Euro 4,4,Standard,0.11758254707979464,B246,D246,NOx,2020,England (not London)
E85 Bioethanol Car,6Euro 5,5,Standard,0.2517835201645509,B247,D247,NOx,2020,England (not London)
E85 Bioethanol Car,7Euro 6,6,Standard,0.14730441320208879,B248,D248,NOx,2020,England (not London)
E85 Bioethanol Car,7Euro 6c,6,c,0.45400809125026287,B249,D249,NOx,2020,England (not London)
LPG Car,2Euro 1,1,Standard,0.0,B252,D252,NOx,2020,England (not London)
LPG Car,3Euro 2,2,Standard,0.000924266418343906,B253,D253,NOx,2020,England (not London)
LPG Car,4Euro 3,3,Standard,0.028197842882744985,B254,D254,NOx,2020,England (not London)
LPG Car,5Euro 4,4,Standard,0.11751401265326022,B255,D255,NOx,2020,England (not London)
LPG Car,6Euro 5,5,Standard,0.251636765058474,B256,D256,NOx,2020,England (not London)
LPG Car,7Euro 6,6,Standard,0.601727112987177,B257,D257,NOx,2020,England (not London)
Full Hybrid Petrol LGV,5Euro 4,4,Standard,0.12311448952621358,B261,D261,NOx,2020,England (not London)
Full Hybrid Petrol LGV,6Euro 5,5,Standard,0.272832460387338,B262,D262,NOx,2020,England (not London)
Full Hybrid Petrol LGV,7Euro 6,6,Standard,0.20560489276912125,B263,D263,NOx,2020,England (not London)
Full Hybrid Petrol LGV,7Euro 6c,6,c,0.3984481573173273,B264,D264,NOx,2020,England (not London)
Plug-In Hybrid Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B267,D267,NOx,2020,England (not London)
Plug-In Hybrid Petrol LGV,6Euro 5,5,Standard,0.3115034316682488,B268,D268,NOx,2020,England (not London)
Plug-In Hybrid Petrol LGV,7Euro 6,6,Standard,0.2343474022414069,B269,D269,NOx,2020,England (not London)
Plug-In Hybrid Petrol LGV,7Euro 6c,6,c,0.4541491660903443,B270,D270,NOx,2020,England (not London)
E85 Bioethanol LGV,1Pre-Euro 1,0,Standard,0.0,B278,D278,NOx,2020,England (not London)
E85 Bioethanol LGV,2Euro 1,1,Standard,0.0,B279,D279,NOx,2020,England (not London)
E85 Bioethanol LGV,3Euro 2,2,Standard,0.006680776510699152,B280,D280,NOx,2020,England (not London)
E85 Bioethanol LGV,4Euro 3,3,Standard,0.04180578702321196,B281,D281,NOx,2020,England (not London)
E85 Bioethanol LGV,5Euro 4,4,Standard,0.11726570029752954,B282,D282,NOx,2020,England (not London)
E85 Bioethanol LGV,6Euro 5,5,Standard,0.259871032677974,B283,D283,NOx,2020,England (not London)
E85 Bioethanol LGV,7Euro 6,6,Standard,0.19550378979687644,B284,D284,NOx,2020,England (not London)
E85 Bioethanol LGV,7Euro 6c,6,c,0.3788729136937087,B285,D285,NOx,2020,England (not London)
LPG LGV,2Euro 1,1,Standard,0.0,B288,D288,NOx,2020,England (not London)
LPG LGV,3Euro 2,2,Standard,0.00558148778943321,B289,D289,NOx,2020,England (not London)
LPG LGV,4Euro 3,3,Standard,0.04181081723083008,B290,D290,NOx,2020,England (not London)
LPG LGV,5Euro 4,4,Standard,0.11727981008617323,B291,D291,NOx,2020,England (not London)
LPG LGV,6Euro 5,5,Standard,0.25990230120523233,B292,D292,NOx,2020,England (not London)
LPG LGV,7Euro 6,6,Standard,0.5754255836883311,B293,D293,NOx,2020,England (not London)
B100 Rigid HGV,4Euro III,3,Standard,0.03128465726359615,B297,D297,NOx,2020,England (not London)
B100 Rigid HGV,5Euro IV,4,Standard,0.03361905866417132,B298,D298,NOx,2020,England (not London)
B100 Rigid HGV,6Euro V_EGR,5,EGR,0.039721577126560374,B299,D299,NOx,2020,England (not London)
B100 Rigid HGV,7Euro V_SCR,5,SCR,0.11916473137968113,B300,D300,NOx,2020,England (not London)
B100 Rigid HGV,8Euro VI,6,Standard,0.776209975565991,B301,D301,NOx,2020,England (not London)
B100 Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B302,D302,NOx,2020,England (not London)
B100 Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B303,D303,NOx,2020,England (not London)
B100 Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B304,D304,NOx,2020,England (not London)
B100 Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B305,D305,NOx,2020,England (not London)
B100 Artic HGV,4Euro III,3,Standard,0.00395486378320656,B310,D310,NOx,2020,England (not London)
B100 Artic HGV,5Euro IV,4,Standard,0.006129041394717372,B311,D311,NOx,2020,England (not London)
B100 Artic HGV,6Euro V_EGR,5,EGR,0.021287568220739704,B312,D312,NOx,2020,England (not London)
B100 Artic HGV,7Euro V_SCR,5,SCR,0.0638627046622191,B313,D313,NOx,2020,England (not London)
B100 Artic HGV,8Euro VI,6,Standard,0.9047658219391173,B314,D314,NOx,2020,England (not London)
B100 Artic HGV,9Euro II SCRRF,2,SCR,0.0,B315,D315,NOx,2020,England (not London)
B100 Artic HGV,10Euro III SCRRF,3,SCR,0.0,B316,D316,NOx,2020,England (not London)
B100 Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B317,D317,NOx,2020,England (not London)
B100 Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B318,D318,NOx,2020,England (not London)
Biodiesel Buses,2Euro I,1,Standard,0.0,B353,D353,NOx,2020,England (not London)
Biodiesel Buses,3Euro II,2,Standard,0.008792561074475272,B354,D354,NOx,2020,England (not London)
Biodiesel Buses,4Euro III,3,Standard,0.06314962651260864,B355,D355,NOx,2020,England (not London)
Biodiesel Buses,5Euro IV,4,Standard,0.04844085908927065,B356,D356,NOx,2020,England (not London)
Biodiesel Buses,6Euro V_EGR,5,EGR,0.05484019945712767,B357,D357,NOx,2020,England (not London)
Biodiesel Buses,7Euro V_SCR,5,SCR,0.164520598371383,B358,D358,NOx,2020,England (not London)
Biodiesel Buses,8Euro VI,6,Standard,0.6602561554951348,B359,D359,NOx,2020,England (not London)
Biodiesel Buses,9Euro II SCRRF,2,SCR,0.0,B360,D360,NOx,2020,England (not London)
Biodiesel Buses,10Euro III SCRRF,3,SCR,0.0,B361,D361,NOx,2020,England (not London)
Biodiesel Buses,11Euro IV SCRRF,4,SCR,0.0,B362,D362,NOx,2020,England (not London)
Biodiesel Buses,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B363,D363,NOx,2020,England (not London)
Biodiesel Coaches,2Euro I,1,Standard,0.0,B367,D367,NOx,2020,England (not London)
Biodiesel Coaches,3Euro II,2,Standard,0.008792561074475272,B368,D368,NOx,2020,England (not London)
Biodiesel Coaches,4Euro III,3,Standard,0.06314962651260864,B369,D369,NOx,2020,England (not London)
Biodiesel Coaches,5Euro IV,4,Standard,0.04844085908927065,B370,D370,NOx,2020,England (not London)
Biodiesel Coaches,6Euro V_EGR,5,EGR,0.05484019945712767,B371,D371,NOx,2020,England (not London)
Biodiesel Coaches,7Euro V_SCR,5,SCR,0.164520598371383,B372,D372,NOx,2020,England (not London)
Biodiesel Coaches,8Euro VI,6,Standard,0.6602561554951348,B373,D373,NOx,2020,England (not London)
Biodiesel Coaches,9Euro II SCRRF,2,SCR,0.0,B374,D374,NOx,2020,England (not London)
Biodiesel Coaches,10Euro III SCRRF,3,SCR,0.0,B375,D375,NOx,2020,England (not London)
Biodiesel Coaches,11Euro IV SCRRF,4,SCR,0.0,B376,D376,NOx,2020,England (not London)
Biodiesel Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B377,D377,NOx,2020,England (not London)
Motorcycle - 0-50cc,1_Pre-Euro 1,0,Standard,0.0,C177,D177,NOx,2020,England (not London)
Motorcycle - 0-50cc,1Euro 1,1,Standard,0.04420434448860338,C178,D178,NOx,2020,England (not London)
Motorcycle - 0-50cc,1Euro 2,2,Standard,0.0418782405461275,C179,D179,NOx,2020,England (not London)
Motorcycle - 0-50cc,1Euro 3,3,Standard,0.48408207317463237,C180,D180,NOx,2020,England (not London)
Motorcycle - 0-50cc,1Euro 4,4,Standard,0.3480397499526553,C181,D181,NOx,2020,England (not London)
Motorcycle - 0-50cc,1Euro 5,5,Standard,0.08179559183798153,C182,D182,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Pre-Euro 1,0,Standard,0.0,C183,D183,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 1,1,Standard,0.02240479521292082,C184,D184,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 2,2,Standard,0.02753439935004964,C185,D185,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 3,3,Standard,0.39123285028832855,C186,D186,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 4,4,Standard,0.47503389997622647,C187,D187,NOx,2020,England (not London)
Motorcycle - 2-stroke - 50-100cc,2Euro 5,5,Standard,0.08379405517247458,C188,D188,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Pre-Euro 1,0,Standard,0.0,C189,D189,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 1,1,Standard,0.02240479521292082,C190,D190,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 2,2,Standard,0.02753439935004964,C191,D191,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 3,3,Standard,0.39123285028832855,C192,D192,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 4,4,Standard,0.47503389997622647,C193,D193,NOx,2020,England (not London)
Motorcycle - 4-stroke - 50-150cc,4Euro 5,5,Standard,0.08379405517247458,C194,D194,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Pre-Euro 1,0,Standard,0.0,C195,D195,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 1,1,Standard,0.04128358111334127,C196,D196,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 2,2,Standard,0.033132869793616994,C197,D197,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 3,3,Standard,0.41303008007807646,C198,D198,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 4,4,Standard,0.43930913687005274,C199,D199,NOx,2020,England (not London)
Motorcycle - 4-stroke - 150-250cc,5Euro 5,5,Standard,0.07324433214491247,C200,D200,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Pre-Euro 1,0,Standard,0.0,C201,D201,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 1,1,Standard,0.096733336803182,C202,D202,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 2,2,Standard,0.07705648913313452,C203,D203,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 3,3,Standard,0.4559348930931065,C204,D204,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 4,4,Standard,0.32100672840244754,C205,D205,NOx,2020,England (not London)
Motorcycle - 4-stroke - 250-750cc,6Euro 5,5,Standard,0.049268552568129405,C206,D206,NOx,2020,England (not London)
Motorcycle - 4-stroke - >750-cc,7Pre-Euro 1,0,Standard,0.0,C207,D207,NOx,2020,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 1,1,Standard,0.06952428299562333,C208,D208,NOx,2020,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 2,2,Standard,0.06877756294957502,C209,D209,NOx,2020,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 3,3,Standard,0.4860727613351946,C210,D210,NOx,2020,England (not London)
Motorcycle - 4-stroke - >750-cc,7Euro 4,4,Standard,0.3276136465577796,C211,D211,NOx,2020,England (not London)
