vehicle,euroclass,poltype,proportion,year,area
Hybrid Buses - Double Decker,4,PM,0.0,2023,Wales
Hybrid Buses - Double Decker,5,NOx,0.7773834291242397,2023,Wales
Hybrid Buses - Double Decker,5,PM,0.7773834291242397,2023,Wales
Hybrid Buses - Double Decker,6,NOx,0.22261657087576026,2023,Wales
Hybrid Buses - Double Decker,6,PM,0.22261657087576026,2023,Wales
LPG LGV,0,NOx,0.0,2023,Wales
LPG LGV,0,PM,0.0,2023,Wales
LPG LGV,1,NOx,0.0,2023,Wales
LPG LGV,1,PM,0.0,2023,Wales
LPG LGV,2,NOx,0.0,2023,Wales
LPG LGV,2,PM,0.0,2023,Wales
LPG LGV,3,NOx,0.009049360658007545,2023,Wales
LPG LGV,3,PM,0.009049360658007545,2023,Wales
LPG LGV,4,NOx,0.03185056159005938,2023,Wales
LPG LGV,4,PM,0.03185056159005938,2023,Wales
LPG LGV,5,NOx,0.11801458166845173,2023,Wales
LPG LGV,5,PM,0.11801458166845173,2023,Wales
LPG LGV,6,NOx,0.8410854960834814,2023,Wales
LPG LGV,6,PM,0.8410854960834814,2023,Wales
Motorcycle - 2-stroke - 50-100cc,0,NOx,0.0,2023,Wales
Motorcycle - 2-stroke - 50-100cc,0,PM,0.0,2023,Wales
Motorcycle - 2-stroke - 50-100cc,1,NOx,0.0,2023,Wales
Motorcycle - 2-stroke - 50-100cc,1,PM,0.0,2023,Wales
Motorcycle - 2-stroke - 50-100cc,2,NOx,0.01160296011951537,2023,Wales
Motorcycle - 2-stroke - 50-100cc,2,PM,0.01160296011951537,2023,Wales
Motorcycle - 2-stroke - 50-100cc,3,NOx,0.257746976644315,2023,Wales
Motorcycle - 2-stroke - 50-100cc,3,PM,0.257746976644315,2023,Wales
Motorcycle - 2-stroke - 50-100cc,4,NOx,0.27625077886855454,2023,Wales
Motorcycle - 2-stroke - 50-100cc,4,PM,0.27625077886855454,2023,Wales
Motorcycle - 2-stroke - 50-100cc,5,NOx,0.4543992843676151,2023,Wales
Motorcycle - 2-stroke - 50-100cc,5,PM,0.4543992843676151,2023,Wales
Motorcycle - 2-stroke - 50-100cc,6,NOx,0.0,2023,Wales
Motorcycle - 2-stroke - 50-100cc,6,PM,0.0,2023,Wales
LPG Car,0,NOx,0.0,2023,Wales
LPG Car,0,PM,0.0,2023,Wales
LPG Car,1,NOx,0.0,2023,Wales
LPG Car,1,PM,0.0,2023,Wales
LPG Car,2,NOx,0.0,2023,Wales
LPG Car,2,PM,0.0,2023,Wales
LPG Car,3,NOx,0.005007307829310433,2023,Wales
LPG Car,3,PM,0.005007307829310433,2023,Wales
LPG Car,4,NOx,0.037837398301448805,2023,Wales
LPG Car,4,PM,0.037837398301448805,2023,Wales
LPG Car,5,NOx,0.158314954454012,2023,Wales
LPG Car,5,PM,0.158314954454012,2023,Wales
LPG Car,6,NOx,0.7988403394152288,2023,Wales
LPG Car,6,PM,0.7988403394152288,2023,Wales
Hybrid Buses - Single Decker,0,NOx,0.0,2023,Wales
Hybrid Buses - Single Decker,0,PM,0.0,2023,Wales
Hybrid Buses - Single Decker,1,NOx,0.0,2023,Wales
Hybrid Buses - Single Decker,1,PM,0.0,2023,Wales
